geotype,geoid,geoname,varname,x2010,x2011,x2012,x2013,x2014,x2015,x2016,x2017,x2018,x2019,x2020,x2021,x2022,x2023
state,27,Minnesota,prioritycleanenergyOppose,,,,,,,,,,,,,11.19,10.69
state,28,Mississippi,prioritycleanenergyOppose,,,,,,,,,,,,,13.4,13.26
state,29,Missouri,prioritycleanenergyOppose,,,,,,,,,,,,,14.62,14.27
state,30,Montana,prioritycleanenergyOppose,,,,,,,,,,,,,13.22,12.54
state,31,Nebraska,prioritycleanenergyOppose,,,,,,,,,,,,,14.33,13.87
state,32,Nevada,prioritycleanenergyOppose,,,,,,,,,,,,,12.97,12.62
state,33,New Hampshire,prioritycleanenergyOppose,,,,,,,,,,,,,11.71,11.56
state,34,New Jersey,prioritycleanenergyOppose,,,,,,,,,,,,,9.11,8.89
state,35,New Mexico,prioritycleanenergyOppose,,,,,,,,,,,,,13.18,12.64
state,36,New York,prioritycleanenergyOppose,,,,,,,,,,,,,9.08,8.84
state,37,North Carolina,prioritycleanenergyOppose,,,,,,,,,,,,,11.49,11.22
state,38,North Dakota,prioritycleanenergyOppose,,,,,,,,,,,,,18.12,16.97
state,39,Ohio,prioritycleanenergyOppose,,,,,,,,,,,,,13.73,13.48
state,40,Oklahoma,prioritycleanenergyOppose,,,,,,,,,,,,,17.22,16.81
state,41,Oregon,prioritycleanenergyOppose,,,,,,,,,,,,,11.26,11.09
state,42,Pennsylvania,prioritycleanenergyOppose,,,,,,,,,,,,,11.43,11.18
state,44,Rhode Island,prioritycleanenergyOppose,,,,,,,,,,,,,12.46,12.49
state,45,South Carolina,prioritycleanenergyOppose,,,,,,,,,,,,,13.36,13.16
state,46,South Dakota,prioritycleanenergyOppose,,,,,,,,,,,,,14.94,14.78
state,47,Tennessee,prioritycleanenergyOppose,,,,,,,,,,,,,15.27,15.09
state,48,Texas,prioritycleanenergyOppose,,,,,,,,,,,,,14.07,13.55
state,49,Utah,prioritycleanenergyOppose,,,,,,,,,,,,,14.37,13.73
state,50,Vermont,prioritycleanenergyOppose,,,,,,,,,,,,,10.31,10.25
state,51,Virginia,prioritycleanenergyOppose,,,,,,,,,,,,,10.06,9.84
state,53,Washington,prioritycleanenergyOppose,,,,,,,,,,,,,10.09,9.86
state,54,West Virginia,prioritycleanenergyOppose,,,,,,,,,,,,,18.89,17.83
state,55,Wisconsin,prioritycleanenergyOppose,,,,,,,,,,,,,12.58,12.3
state,56,Wyoming,prioritycleanenergyOppose,,,,,,,,,,,,,16.72,15.59
state,1,Alabama,rebates,,,,,,,,,79.52,79.04,79.63,74.7,71.62,69.69
state,2,Alaska,rebates,,,,,,,,,81.95,80.89,82.04,77.64,75.42,73.77
state,4,Arizona,rebates,,,,,,,,,81.31,80.42,81.5,76.9,73.98,72.33
state,5,Arkansas,rebates,,,,,,,,,78.46,78.02,79.49,73.97,71.3,69.22
state,6,California,rebates,,,,,,,,,82.86,82.61,83.25,79.74,77.44,76.27
state,8,Colorado,rebates,,,,,,,,,82.52,81.53,82.58,78.6,75.71,74.22
state,9,Connecticut,rebates,,,,,,,,,84.13,83.96,84.28,80.34,78.81,77.35
state,10,Delaware,rebates,,,,,,,,,81.36,80.78,80.85,77.34,74.07,72.76
state,11,District of Columbia,rebates,,,,,,,,,85.55,84.56,85.73,83.02,81.46,80.3
state,12,Florida,rebates,,,,,,,,,80.81,80.18,81.3,76.6,74.51,73.02
state,13,Georgia,rebates,,,,,,,,,81.22,80.29,80.87,76.68,73.67,72.19
state,15,Hawaii,rebates,,,,,,,,,84.26,84.0,84.45,77.4,78.43,76.83
state,16,Idaho,rebates,,,,,,,,,80.18,79.63,80.14,74.03,73.02,70.63
state,17,Illinois,rebates,,,,,,,,,84.52,83.68,84.69,80.62,78.2,76.46
state,18,Indiana,rebates,,,,,,,,,80.71,79.52,80.79,75.83,72.74,70.88
state,19,Iowa,rebates,,,,,,,,,81.97,81.57,81.64,76.97,73.23,71.39
state,20,Kansas,rebates,,,,,,,,,80.36,79.79,80.28,75.44,72.6,71.02
state,21,Kentucky,rebates,,,,,,,,,79.46,78.66,79.24,74.1,70.46,68.8
state,22,Louisiana,rebates,,,,,,,,,78.91,78.5,78.93,74.21,70.85,69.24
state,23,Maine,rebates,,,,,,,,,81.67,80.65,81.91,76.9,74.78,73.45
state,24,Maryland,rebates,,,,,,,,,84.35,84.07,84.67,81.79,79.54,77.81
state,25,Massachusetts,rebates,,,,,,,,,84.96,84.41,85.48,81.84,80.12,78.58
state,26,Michigan,rebates,,,,,,,,,82.44,82.02,82.3,77.86,76.36,74.48
state,27,Minnesota,rebates,,,,,,,,,81.99,81.38,82.34,78.25,75.08,73.75
state,28,Mississippi,rebates,,,,,,,,,80.07,79.51,80.17,75.26,72.05,70.19
state,29,Missouri,rebates,,,,,,,,,79.69,79.02,80.26,75.18,72.62,70.93
state,30,Montana,rebates,,,,,,,,,82.78,81.88,82.11,77.13,73.15,71.23
state,31,Nebraska,rebates,,,,,,,,,80.24,79.36,80.79,75.79,72.25,70.59
state,32,Nevada,rebates,,,,,,,,,81.18,80.54,81.28,76.7,73.66,71.81
state,33,New Hampshire,rebates,,,,,,,,,82.46,81.79,83.09,78.55,76.32,74.73
state,34,New Jersey,rebates,,,,,,,,,83.68,83.63,84.39,80.82,79.41,77.83
state,35,New Mexico,rebates,,,,,,,,,81.79,80.85,81.59,77.47,72.39,71.0
state,36,New York,rebates,,,,,,,,,85.0,84.39,85.48,81.57,80.08,78.21
state,37,North Carolina,rebates,,,,,,,,,81.04,80.39,81.59,77.12,74.6,73.13
state,38,North Dakota,rebates,,,,,,,,,80.68,79.24,79.87,74.55,68.63,67.18
state,39,Ohio,rebates,,,,,,,,,81.23,80.27,81.61,76.4,73.86,72.12
state,40,Oklahoma,rebates,,,,,,,,,78.2,77.64,78.27,73.09,70.4,68.36
state,41,Oregon,rebates,,,,,,,,,81.63,80.9,81.84,77.73,75.51,74.16
state,42,Pennsylvania,rebates,,,,,,,,,81.9,81.24,82.5,78.03,75.8,74.08
state,44,Rhode Island,rebates,,,,,,,,,82.03,81.23,83.14,78.98,75.94,74.36
state,45,South Carolina,rebates,,,,,,,,,80.54,80.04,80.48,75.68,72.72,70.89
state,46,South Dakota,rebates,,,,,,,,,80.73,80.24,80.69,75.09,72.67,70.46
state,47,Tennessee,rebates,,,,,,,,,79.28,78.87,79.53,74.39,72.7,70.65
state,48,Texas,rebates,,,,,,,,,79.77,78.92,79.71,75.22,71.65,70.49
state,49,Utah,rebates,,,,,,,,,81.78,80.81,81.28,75.85,73.42,71.49
state,50,Vermont,rebates,,,,,,,,,84.36,83.67,84.54,80.6,77.47,75.91
state,51,Virginia,rebates,,,,,,,,,82.46,81.81,83.0,79.11,77.12,75.44
state,53,Washington,rebates,,,,,,,,,82.47,81.96,82.88,79.09,77.16,75.83
state,54,West Virginia,rebates,,,,,,,,,79.17,77.7,79.1,73.52,68.07,66.17
state,55,Wisconsin,rebates,,,,,,,,,82.9,82.09,82.43,77.5,74.27,72.62
state,56,Wyoming,rebates,,,,,,,,,80.99,79.14,80.81,75.0,69.34,67.28
state,1,Alabama,rebatesOppose,,,,,,,,,17.44,20.0,19.11,23.26,28.38,30.31
state,2,Alaska,rebatesOppose,,,,,,,,,14.85,18.02,16.8,20.19,24.58,26.23
state,4,Arizona,rebatesOppose,,,,,,,,,16.09,19.05,17.94,21.2,26.02,27.67
state,5,Arkansas,rebatesOppose,,,,,,,,,18.29,20.92,19.26,23.23,28.7,30.78
state,6,California,rebatesOppose,,,,,,,,,14.26,16.4,15.59,18.22,22.56,23.73
state,8,Colorado,rebatesOppose,,,,,,,,,15.33,18.44,17.0,20.13,24.29,25.78
state,9,Connecticut,rebatesOppose,,,,,,,,,13.38,15.3,15.0,17.89,21.19,22.65
state,10,Delaware,rebatesOppose,,,,,,,,,16.06,18.53,19.29,21.3,25.93,27.24
state,11,District of Columbia,rebatesOppose,,,,,,,,,12.26,14.75,14.35,15.87,18.54,19.7
state,12,Florida,rebatesOppose,,,,,,,,,16.23,19.15,18.12,21.37,25.49,26.99
state,13,Georgia,rebatesOppose,,,,,,,,,16.46,19.51,18.74,21.96,26.33,27.81
state,15,Hawaii,rebatesOppose,,,,,,,,,12.42,14.45,14.31,20.37,21.58,23.17
state,16,Idaho,rebatesOppose,,,,,,,,,16.6,19.41,18.77,23.31,26.98,29.37
state,17,Illinois,rebatesOppose,,,,,,,,,12.9,15.54,14.55,17.77,21.8,23.54
state,18,Indiana,rebatesOppose,,,,,,,,,16.41,19.69,18.86,22.44,27.26,29.12
state,19,Iowa,rebatesOppose,,,,,,,,,14.87,17.26,17.23,20.5,26.77,28.61
state,20,Kansas,rebatesOppose,,,,,,,,,16.44,19.23,18.83,22.62,27.4,28.99
state,21,Kentucky,rebatesOppose,,,,,,,,,17.47,20.46,20.26,24.34,29.54,31.2
state,22,Louisiana,rebatesOppose,,,,,,,,,17.92,20.52,20.37,23.98,29.15,30.76
state,23,Maine,rebatesOppose,,,,,,,,,16.36,19.48,18.74,22.47,25.22,26.55
state,24,Maryland,rebatesOppose,,,,,,,,,12.84,14.7,14.32,15.97,20.46,22.19
state,25,Massachusetts,rebatesOppose,,,,,,,,,12.82,15.06,14.25,16.9,19.88,21.42
state,26,Michigan,rebatesOppose,,,,,,,,,14.56,17.01,16.88,20.15,23.65,25.52
state,27,Minnesota,rebatesOppose,,,,,,,,,15.35,18.08,16.84,20.12,24.92,26.25
state,28,Mississippi,rebatesOppose,,,,,,,,,16.94,19.63,18.41,22.45,27.95,29.81
state,29,Missouri,rebatesOppose,,,,,,,,,17.2,19.98,18.78,22.45,27.38,29.08
state,30,Montana,rebatesOppose,,,,,,,,,14.55,17.42,16.95,20.86,26.86,28.77
state,31,Nebraska,rebatesOppose,,,,,,,,,16.97,20.31,17.95,22.57,27.75,29.42
state,32,Nevada,rebatesOppose,,,,,,,,,16.02,18.65,18.13,21.06,26.34,28.19
state,33,New Hampshire,rebatesOppose,,,,,,,,,15.41,18.13,16.51,20.09,23.69,25.27
state,34,New Jersey,rebatesOppose,,,,,,,,,13.17,14.96,14.4,16.85,20.6,22.18
state,35,New Mexico,rebatesOppose,,,,,,,,,15.72,18.62,17.99,21.0,27.62,29.0
state,36,New York,rebatesOppose,,,,,,,,,12.49,14.89,13.59,16.62,19.92,21.79
state,37,North Carolina,rebatesOppose,,,,,,,,,16.34,19.03,17.49,21.08,25.4,26.87
state,38,North Dakota,rebatesOppose,,,,,,,,,16.51,20.23,19.52,24.48,31.37,32.82
state,39,Ohio,rebatesOppose,,,,,,,,,16.45,19.42,17.72,22.33,26.14,27.88
state,40,Oklahoma,rebatesOppose,,,,,,,,,18.33,21.03,21.18,24.23,29.6,31.64
state,41,Oregon,rebatesOppose,,,,,,,,,15.7,18.48,17.75,20.83,24.49,25.84
state,42,Pennsylvania,rebatesOppose,,,,,,,,,15.36,18.0,16.59,20.14,24.2,25.92
state,44,Rhode Island,rebatesOppose,,,,,,,,,15.87,18.63,16.68,19.96,24.07,25.64
state,45,South Carolina,rebatesOppose,,,,,,,,,16.27,18.95,18.69,22.18,27.28,29.11
state,46,South Dakota,rebatesOppose,,,,,,,,,15.97,18.75,17.89,22.14,27.33,29.54
state,47,Tennessee,rebatesOppose,,,,,,,,,17.47,20.1,19.53,23.26,27.3,29.35
state,48,Texas,rebatesOppose,,,,,,,,,18.0,21.07,19.92,23.61,28.35,29.51
state,49,Utah,rebatesOppose,,,,,,,,,15.41,18.15,18.05,21.97,26.58,28.51
state,50,Vermont,rebatesOppose,,,,,,,,,13.78,16.23,15.46,18.54,22.53,24.09
state,51,Virginia,rebatesOppose,,,,,,,,,15.08,17.67,16.02,19.04,22.88,24.56
state,53,Washington,rebatesOppose,,,,,,,,,14.67,17.28,16.21,18.9,22.84,24.17
state,54,West Virginia,rebatesOppose,,,,,,,,,18.2,21.93,20.37,25.46,31.93,33.83
state,55,Wisconsin,rebatesOppose,,,,,,,,,14.64,17.67,17.0,21.58,25.73,27.38
state,56,Wyoming,rebatesOppose,,,,,,,,,16.74,21.07,18.16,24.03,30.66,32.72
state,1,Alabama,reducetax,,,,,,,,,63.57,60.31,62.84,60.92,60.83,62.16
state,2,Alaska,reducetax,,,,,,,,,63.01,61.41,64.15,63.35,63.75,65.38
state,4,Arizona,reducetax,,,,,,,,,64.18,62.29,64.02,62.91,62.79,64.73
state,5,Arkansas,reducetax,,,,,,,,,64.21,61.67,65.83,62.73,61.56,63.39
state,6,California,reducetax,,,,,,,,,72.03,70.13,72.05,71.07,70.47,72.08
state,8,Colorado,reducetax,,,,,,,,,64.59,62.86,64.32,62.77,64.98,66.86
state,9,Connecticut,reducetax,,,,,,,,,73.35,72.49,72.38,70.76,70.72,72.51
state,10,Delaware,reducetax,,,,,,,,,67.87,65.7,65.26,64.14,63.72,65.98
state,11,District of Columbia,reducetax,,,,,,,,,72.98,72.94,73.82,73.21,74.49,76.55
state,12,Florida,reducetax,,,,,,,,,67.34,65.32,67.47,64.85,65.11,66.88
state,13,Georgia,reducetax,,,,,,,,,67.29,65.66,66.01,65.14,64.42,66.48
state,15,Hawaii,reducetax,,,,,,,,,74.09,72.65,74.23,65.83,71.22,72.19
state,16,Idaho,reducetax,,,,,,,,,66.07,63.96,62.95,58.71,59.86,60.83
state,17,Illinois,reducetax,,,,,,,,,69.01,68.38,70.75,70.29,68.88,71.01
state,18,Indiana,reducetax,,,,,,,,,60.25,58.17,61.13,59.73,58.04,60.85
state,19,Iowa,reducetax,,,,,,,,,63.36,63.03,64.52,63.86,61.39,63.45
state,20,Kansas,reducetax,,,,,,,,,63.17,62.4,63.02,60.24,60.19,62.57
state,21,Kentucky,reducetax,,,,,,,,,59.28,55.8,57.43,55.67,55.42,57.48
state,22,Louisiana,reducetax,,,,,,,,,64.89,62.69,64.56,60.3,62.12,64.64
state,23,Maine,reducetax,,,,,,,,,63.77,61.66,62.47,59.77,61.03,64.24
state,24,Maryland,reducetax,,,,,,,,,73.1,72.23,74.61,74.44,73.59,74.59
state,25,Massachusetts,reducetax,,,,,,,,,71.28,70.73,72.13,70.81,71.01,73.18
state,26,Michigan,reducetax,,,,,,,,,70.21,68.57,68.44,66.35,66.93,68.85
state,27,Minnesota,reducetax,,,,,,,,,63.18,62.69,65.77,65.04,65.18,67.56
state,28,Mississippi,reducetax,,,,,,,,,66.19,63.28,65.76,65.52,63.48,64.59
state,29,Missouri,reducetax,,,,,,,,,62.39,61.33,64.13,61.41,60.96,63.21
state,30,Montana,reducetax,,,,,,,,,61.66,60.43,61.19,60.25,59.25,60.63
state,31,Nebraska,reducetax,,,,,,,,,60.58,59.9,63.56,61.54,60.8,62.73
state,32,Nevada,reducetax,,,,,,,,,64.93,62.91,64.8,63.22,62.44,64.35
state,33,New Hampshire,reducetax,,,,,,,,,66.98,65.27,67.39,65.95,65.6,67.7
state,34,New Jersey,reducetax,,,,,,,,,73.24,72.86,74.72,73.01,73.29,74.68
state,35,New Mexico,reducetax,,,,,,,,,62.38,60.48,63.06,63.3,60.64,62.93
state,36,New York,reducetax,,,,,,,,,74.48,74.94,75.73,73.4,73.51,75.02
state,37,North Carolina,reducetax,,,,,,,,,67.43,65.52,68.29,66.27,66.5,67.82
state,38,North Dakota,reducetax,,,,,,,,,52.64,52.67,54.92,53.35,51.19,54.02
state,39,Ohio,reducetax,,,,,,,,,65.74,63.57,65.95,63.13,63.24,65.48
state,40,Oklahoma,reducetax,,,,,,,,,61.59,59.04,60.64,57.68,57.33,59.97
state,41,Oregon,reducetax,,,,,,,,,66.43,63.88,64.94,63.63,64.87,67.02
state,42,Pennsylvania,reducetax,,,,,,,,,67.83,66.76,69.21,66.43,67.05,68.75
state,44,Rhode Island,reducetax,,,,,,,,,67.04,65.26,68.91,66.05,65.28,67.51
state,45,South Carolina,reducetax,,,,,,,,,66.89,65.06,65.98,64.25,62.9,64.19
state,46,South Dakota,reducetax,,,,,,,,,64.53,64.06,64.72,63.21,60.93,62.33
state,47,Tennessee,reducetax,,,,,,,,,65.22,61.67,62.76,60.53,60.56,62.1
state,48,Texas,reducetax,,,,,,,,,66.02,64.0,64.9,63.97,62.87,66.15
state,49,Utah,reducetax,,,,,,,,,61.82,60.51,60.37,58.35,58.37,60.11
state,50,Vermont,reducetax,,,,,,,,,68.71,67.52,68.82,67.99,67.06,69.22
state,51,Virginia,reducetax,,,,,,,,,69.88,68.41,70.82,69.15,69.64,70.71
state,53,Washington,reducetax,,,,,,,,,68.73,66.49,68.4,67.71,68.23,69.92
state,54,West Virginia,reducetax,,,,,,,,,54.03,51.77,56.24,52.19,51.22,53.06
state,55,Wisconsin,reducetax,,,,,,,,,67.22,65.7,65.71,64.46,63.83,66.09
state,56,Wyoming,reducetax,,,,,,,,,51.72,50.41,55.21,52.71,52.29,53.68
state,1,Alabama,reducetaxOppose,,,,,,,,,32.59,38.45,35.21,36.5,39.17,37.84
state,2,Alaska,reducetaxOppose,,,,,,,,,32.95,37.89,34.16,34.37,36.25,34.62
state,4,Arizona,reducetaxOppose,,,,,,,,,32.06,37.07,34.54,34.45,37.21,35.27
state,5,Arkansas,reducetaxOppose,,,,,,,,,32.22,37.94,32.83,34.91,38.44,36.61
state,6,California,reducetaxOppose,,,,,,,,,25.0,29.63,26.95,27.82,29.53,27.92
state,8,Colorado,reducetaxOppose,,,,,,,,,31.93,36.67,34.44,34.87,35.02,33.15
state,9,Connecticut,reducetaxOppose,,,,,,,,,23.89,27.58,27.01,28.42,29.28,27.49
state,10,Delaware,reducetaxOppose,,,,,,,,,29.12,34.15,34.23,35.21,36.29,34.03
state,11,District of Columbia,reducetaxOppose,,,,,,,,,23.96,26.64,25.54,25.87,25.51,23.45
state,12,Florida,reducetaxOppose,,,,,,,,,29.14,34.25,31.5,33.48,34.89,33.12
state,13,Georgia,reducetaxOppose,,,,,,,,,29.26,33.8,32.98,33.41,35.58,33.52
state,15,Hawaii,reducetaxOppose,,,,,,,,,22.6,26.83,24.61,32.35,28.79,27.81
state,16,Idaho,reducetaxOppose,,,,,,,,,29.39,34.93,34.85,37.33,40.14,39.17
state,17,Illinois,reducetaxOppose,,,,,,,,,28.42,31.77,28.74,28.91,31.12,28.99
state,18,Indiana,reducetaxOppose,,,,,,,,,36.87,42.06,38.34,39.92,41.96,39.16
state,19,Iowa,reducetaxOppose,,,,,,,,,33.81,37.15,34.84,34.84,38.61,36.55
state,20,Kansas,reducetaxOppose,,,,,,,,,33.45,37.62,36.15,38.79,39.81,37.43
state,21,Kentucky,reducetaxOppose,,,,,,,,,36.87,43.05,40.87,42.48,44.58,42.52
state,22,Louisiana,reducetaxOppose,,,,,,,,,31.76,36.95,34.4,38.25,37.88,35.36
state,23,Maine,reducetaxOppose,,,,,,,,,33.34,38.84,37.47,40.31,38.97,35.76
state,24,Maryland,reducetaxOppose,,,,,,,,,24.05,27.41,24.49,24.01,26.41,25.41
state,25,Massachusetts,reducetaxOppose,,,,,,,,,26.08,29.51,27.5,28.62,28.99,26.83
state,26,Michigan,reducetaxOppose,,,,,,,,,26.97,31.54,30.92,32.74,33.08,31.15
state,27,Minnesota,reducetaxOppose,,,,,,,,,33.99,37.66,33.73,34.05,34.82,32.44
state,28,Mississippi,reducetaxOppose,,,,,,,,,30.13,35.5,32.35,31.58,36.52,35.41
state,29,Missouri,reducetaxOppose,,,,,,,,,34.22,38.74,34.98,37.29,39.04,36.79
state,30,Montana,reducetaxOppose,,,,,,,,,34.61,38.76,37.1,36.42,40.75,39.37
state,31,Nebraska,reducetaxOppose,,,,,,,,,36.05,40.14,35.45,37.28,39.21,37.27
state,32,Nevada,reducetaxOppose,,,,,,,,,31.5,36.52,33.87,34.04,37.56,35.65
state,33,New Hampshire,reducetaxOppose,,,,,,,,,30.16,35.06,32.11,33.23,34.4,32.3
state,34,New Jersey,reducetaxOppose,,,,,,,,,23.72,26.75,24.32,25.8,26.71,25.32
state,35,New Mexico,reducetaxOppose,,,,,,,,,34.45,39.13,35.98,34.58,39.36,37.07
state,36,New York,reducetaxOppose,,,,,,,,,22.3,24.52,23.28,25.42,26.49,24.98
state,37,North Carolina,reducetaxOppose,,,,,,,,,29.2,34.07,30.6,32.09,33.5,32.18
state,38,North Dakota,reducetaxOppose,,,,,,,,,44.44,47.43,44.51,46.23,48.81,45.99
state,39,Ohio,reducetaxOppose,,,,,,,,,31.35,36.65,33.41,36.16,36.76,34.53
state,40,Oklahoma,reducetaxOppose,,,,,,,,,34.63,40.51,38.17,40.58,42.67,40.04
state,41,Oregon,reducetaxOppose,,,,,,,,,30.16,35.95,34.05,34.87,35.13,32.98
state,42,Pennsylvania,reducetaxOppose,,,,,,,,,29.09,33.01,29.92,32.48,32.95,31.25
state,44,Rhode Island,reducetaxOppose,,,,,,,,,30.28,35.22,30.82,33.8,34.72,32.49
state,45,South Carolina,reducetaxOppose,,,,,,,,,29.6,34.39,32.81,33.8,37.1,35.81
state,46,South Dakota,reducetaxOppose,,,,,,,,,31.74,35.7,34.03,34.81,39.07,37.67
state,47,Tennessee,reducetaxOppose,,,,,,,,,30.7,37.07,35.27,37.04,39.44,37.91
state,48,Texas,reducetaxOppose,,,,,,,,,30.62,35.69,34.29,34.92,37.14,33.85
state,49,Utah,reducetaxOppose,,,,,,,,,34.19,38.6,37.93,38.32,41.63,39.89
state,50,Vermont,reducetaxOppose,,,,,,,,,29.01,33.07,31.21,31.79,32.94,30.78
state,51,Virginia,reducetaxOppose,,,,,,,,,26.83,31.15,28.07,29.21,30.36,29.29
state,53,Washington,reducetaxOppose,,,,,,,,,28.06,33.31,30.48,30.45,31.77,30.08
state,54,West Virginia,reducetaxOppose,,,,,,,,,42.5,47.73,42.56,46.57,48.78,46.94
state,55,Wisconsin,reducetaxOppose,,,,,,,,,30.08,34.53,33.85,34.94,36.17,33.91
state,56,Wyoming,reducetaxOppose,,,,,,,,,44.44,48.67,42.84,44.16,47.71,46.32
state,1,Alabama,regulate,65.93,68.63,61.95,64.55,64.92,70.32,69.59,72.2,75.06,68.2,69.7,67.15,68.41,69.01
state,2,Alaska,regulate,68.73,70.14,65.85,68.97,71.03,72.2,73.03,71.98,74.57,71.68,70.5,69.14,71.07,71.61
state,4,Arizona,regulate,66.85,69.67,64.97,65.22,68.08,72.37,72.48,75.17,75.91,71.2,73.07,71.21,72.52,73.19
state,5,Arkansas,regulate,65.52,66.84,61.76,63.57,63.57,68.78,68.41,71.7,73.79,68.92,70.04,67.11,68.33,68.58
state,6,California,regulate,71.55,69.93,69.93,69.37,71.63,76.09,77.38,76.88,79.07,74.43,76.06,74.12,75.79,76.3
state,8,Colorado,regulate,68.45,69.29,67.49,66.61,69.73,72.81,73.68,74.97,76.03,71.95,72.76,71.71,74.13,74.75
state,9,Connecticut,regulate,74.64,71.23,73.06,72.26,74.21,77.96,79.82,78.6,81.03,77.23,77.03,75.65,77.35,77.92
state,10,Delaware,regulate,70.66,69.59,68.15,66.27,70.01,75.26,74.58,76.81,78.33,73.43,74.97,72.62,73.44,73.81
state,11,District of Columbia,regulate,74.59,72.33,75.35,73.87,77.75,79.89,80.61,79.34,79.79,78.21,78.66,79.77,81.7,82.28
state,12,Florida,regulate,70.18,70.85,66.62,66.57,69.12,74.66,73.74,76.69,78.07,74.14,74.25,72.53,73.92,74.41
state,13,Georgia,regulate,68.95,70.95,66.73,66.28,69.13,72.9,73.92,75.37,77.23,72.69,72.55,71.04,72.21,72.64
state,15,Hawaii,regulate,72.96,68.58,72.23,70.4,74.77,77.23,77.87,75.99,78.87,75.21,75.97,71.87,75.86,76.13
state,16,Idaho,regulate,66.54,68.08,62.95,64.86,67.34,69.41,71.86,72.66,74.81,70.36,70.37,67.83,70.17,70.58
state,17,Illinois,regulate,73.66,71.5,73.11,72.44,74.23,76.97,77.65,76.57,79.41,76.87,76.48,75.82,77.12,77.63
state,18,Indiana,regulate,70.47,71.25,66.99,67.15,67.13,73.43,71.39,75.07,76.78,71.29,72.99,68.96,69.72,70.26
state,19,Iowa,regulate,70.64,68.45,66.85,69.88,68.6,73.59,71.41,72.22,75.48,70.66,70.81,69.37,69.53,69.77
state,20,Kansas,regulate,68.89,69.68,63.69,65.09,66.94,69.94,70.25,73.44,74.86,70.95,70.48,67.85,69.2,69.56
state,21,Kentucky,regulate,66.31,68.6,63.13,64.16,66.19,68.56,69.28,71.13,73.94,69.29,69.2,66.36,66.81,67.59
state,22,Louisiana,regulate,65.68,67.99,62.41,64.99,65.91,69.18,69.82,72.48,75.42,69.95,70.39,66.52,68.74,69.07
state,23,Maine,regulate,71.58,72.92,70.04,67.81,71.71,76.8,75.73,80.07,78.71,74.51,76.68,72.15,73.37,74.0
state,24,Maryland,regulate,72.79,70.22,71.53,70.66,73.5,76.93,78.47,77.79,79.94,76.51,75.94,76.35,78.08,78.39
state,25,Massachusetts,regulate,74.12,72.94,74.15,72.35,75.33,78.4,79.39,79.91,80.85,78.71,78.24,77.35,78.83,79.5
state,26,Michigan,regulate,70.86,70.05,70.44,69.59,71.5,76.09,76.59,76.54,79.85,75.84,75.88,73.71,75.93,76.15
state,27,Minnesota,regulate,69.83,69.19,68.53,67.11,69.47,73.1,72.7,74.84,76.03,72.14,72.39,71.5,72.94,73.39
state,28,Mississippi,regulate,67.22,68.59,63.07,65.72,66.6,70.66,70.67,72.82,75.49,70.92,69.44,69.33,70.02,70.5
state,29,Missouri,regulate,68.29,69.92,66.16,64.59,67.29,71.89,71.41,73.41,76.33,70.54,72.27,68.34,69.56,69.96
state,30,Montana,regulate,69.07,69.23,66.29,70.08,68.32,70.04,71.66,69.72,72.6,70.3,68.75,68.22,68.8,69.29
state,31,Nebraska,regulate,67.81,69.82,63.76,66.24,67.02,70.23,70.77,72.51,74.31,70.16,70.68,67.98,68.85,69.01
state,32,Nevada,regulate,68.56,69.48,66.6,65.41,68.94,73.14,73.26,74.78,76.29,72.42,72.99,71.17,71.86,72.33
state,33,New Hampshire,regulate,71.97,73.52,70.28,69.41,72.94,76.64,75.88,77.48,79.63,75.92,75.96,73.48,74.55,75.01
state,34,New Jersey,regulate,74.62,73.85,73.06,74.99,76.42,78.7,80.08,79.27,81.7,78.2,77.94,77.82,79.52,79.88
state,35,New Mexico,regulate,69.15,69.81,67.13,66.08,68.27,73.03,72.8,75.57,75.54,71.57,72.04,70.48,70.1,70.59
state,36,New York,regulate,75.4,73.92,75.57,76.29,78.97,80.21,81.32,78.59,80.48,78.97,78.37,78.19,80.12,80.65
state,37,North Carolina,regulate,69.72,70.09,67.19,66.01,69.45,73.6,73.59,75.82,77.68,73.42,73.04,71.51,73.22,73.52
state,38,North Dakota,regulate,67.83,68.34,66.17,68.49,67.01,69.83,67.44,68.65,72.92,69.07,67.62,63.16,62.19,62.4
state,39,Ohio,regulate,69.99,69.88,66.88,66.74,70.04,73.24,73.93,76.63,78.57,72.48,74.77,70.9,72.67,73.07
state,40,Oklahoma,regulate,65.39,67.76,59.56,63.24,64.37,68.31,67.64,70.32,73.29,68.7,68.4,65.67,66.52,66.86
state,41,Oregon,regulate,69.51,68.83,68.08,66.88,70.91,75.13,75.27,76.31,77.96,73.85,74.78,72.16,74.38,74.88
state,42,Pennsylvania,regulate,72.84,71.95,70.51,69.88,72.96,75.35,76.37,76.98,78.87,75.75,75.78,72.9,74.65,75.03
state,44,Rhode Island,regulate,73.36,72.39,71.37,67.47,72.33,77.2,76.79,79.58,79.49,75.99,77.03,73.95,74.53,74.95
state,45,South Carolina,regulate,68.06,69.72,64.4,65.65,68.11,71.58,72.35,74.54,75.97,72.36,71.89,69.35,70.25,70.45
state,46,South Dakota,regulate,68.67,68.66,65.25,68.05,68.38,71.44,70.84,71.69,75.53,71.38,70.87,68.49,68.86,68.86
