geotype,geoid,geoname,varname,x2021
county,28161,"Yalobusha County, MS",co2limits,57.08
county,28163,"Yazoo County, MS",co2limits,65.84
county,29001,"Adair County, MO",co2limits,60.5
county,29003,"Andrew County, MO",co2limits,51.54
county,29005,"Atchison County, MO",co2limits,51.05
county,29007,"Audrain County, MO",co2limits,53.7
county,29009,"Barry County, MO",co2limits,54.09
county,29011,"Barton County, MO",co2limits,47.65
county,29013,"Bates County, MO",co2limits,55.26
county,29015,"Benton County, MO",co2limits,54.45
county,29017,"Bollinger County, MO",co2limits,54.19
county,29019,"Boone County, MO",co2limits,69.25
county,29021,"Buchanan County, MO",co2limits,58.09
county,29023,"Butler County, MO",co2limits,53.92
county,29025,"Caldwell County, MO",co2limits,51.75
county,29027,"Callaway County, MO",co2limits,53.84
county,29029,"Camden County, MO",co2limits,53.55
county,29031,"Cape Girardeau County, MO",co2limits,56.61
county,29033,"Carroll County, MO",co2limits,53.66
county,29035,"Carter County, MO",co2limits,53.96
county,29037,"Cass County, MO",co2limits,56.34
county,29039,"Cedar County, MO",co2limits,51.5
county,29041,"Chariton County, MO",co2limits,53.17
county,29043,"Christian County, MO",co2limits,52.43
county,29045,"Clark County, MO",co2limits,53.04
county,29047,"Clay County, MO",co2limits,63.2
county,29049,"Clinton County, MO",co2limits,54.18
county,29051,"Cole County, MO",co2limits,56.27
county,29053,"Cooper County, MO",co2limits,55.82
county,29055,"Crawford County, MO",co2limits,52.28
county,29057,"Dade County, MO",co2limits,51.48
county,29059,"Dallas County, MO",co2limits,52.74
county,29061,"Daviess County, MO",co2limits,55.27
county,29063,"DeKalb County, MO",co2limits,52.26
county,29065,"Dent County, MO",co2limits,49.26
county,29067,"Douglas County, MO",co2limits,49.9
county,29069,"Dunklin County, MO",co2limits,55.01
county,29071,"Franklin County, MO",co2limits,48.21
county,29073,"Gasconade County, MO",co2limits,52.2
county,29075,"Gentry County, MO",co2limits,54.18
county,29077,"Greene County, MO",co2limits,63.75
county,29079,"Grundy County, MO",co2limits,53.84
county,29081,"Harrison County, MO",co2limits,51.83
county,29083,"Henry County, MO",co2limits,48.17
county,29085,"Hickory County, MO",co2limits,52.82
county,29087,"Holt County, MO",co2limits,48.66
county,29089,"Howard County, MO",co2limits,56.91
county,29091,"Howell County, MO",co2limits,51.24
county,29093,"Iron County, MO",co2limits,52.82
county,29095,"Jackson County, MO",co2limits,67.09
county,29097,"Jasper County, MO",co2limits,54.17
county,29099,"Jefferson County, MO",co2limits,51.9
county,29101,"Johnson County, MO",co2limits,55.75
county,29103,"Knox County, MO",co2limits,52.93
county,29105,"Laclede County, MO",co2limits,49.44
county,29107,"Lafayette County, MO",co2limits,54.41
county,29109,"Lawrence County, MO",co2limits,53.77
county,29111,"Lewis County, MO",co2limits,54.12
county,29113,"Lincoln County, MO",co2limits,51.32
county,29115,"Linn County, MO",co2limits,53.26
county,29117,"Livingston County, MO",co2limits,53.94
county,29119,"McDonald County, MO",co2limits,51.26
county,29121,"Macon County, MO",co2limits,52.29
county,29123,"Madison County, MO",co2limits,52.9
county,29125,"Maries County, MO",co2limits,53.88
county,29127,"Marion County, MO",co2limits,53.14
county,29129,"Mercer County, MO",co2limits,51.73
county,29131,"Miller County, MO",co2limits,52.21
county,29133,"Mississippi County, MO",co2limits,56.52
county,29135,"Moniteau County, MO",co2limits,53.95
county,29137,"Monroe County, MO",co2limits,51.2
county,29139,"Montgomery County, MO",co2limits,51.98
county,29141,"Morgan County, MO",co2limits,56.99
county,29143,"New Madrid County, MO",co2limits,42.62
county,29145,"Newton County, MO",co2limits,52.51
county,29147,"Nodaway County, MO",co2limits,56.38
county,29149,"Oregon County, MO",co2limits,51.97
county,29151,"Osage County, MO",co2limits,48.51
county,29153,"Ozark County, MO",co2limits,53.13
county,29155,"Pemiscot County, MO",co2limits,53.0
county,29157,"Perry County, MO",co2limits,50.87
county,29159,"Pettis County, MO",co2limits,53.88
county,29161,"Phelps County, MO",co2limits,56.3
county,29163,"Pike County, MO",co2limits,50.56
county,29165,"Platte County, MO",co2limits,60.73
county,29167,"Polk County, MO",co2limits,54.89
county,29169,"Pulaski County, MO",co2limits,63.71
county,29171,"Putnam County, MO",co2limits,53.23
county,29173,"Ralls County, MO",co2limits,50.07
county,29175,"Randolph County, MO",co2limits,40.18
county,29177,"Ray County, MO",co2limits,53.46
county,29179,"Reynolds County, MO",co2limits,52.63
county,29181,"Ripley County, MO",co2limits,51.92
county,29183,"St. Charles County, MO",co2limits,55.44
county,29185,"St. Clair County, MO",co2limits,53.68
county,29186,"Ste. Genevieve County, MO",co2limits,55.28
county,29187,"St. Francois County, MO",co2limits,54.77
county,29189,"St. Louis County, MO",co2limits,68.66
county,29195,"Saline County, MO",co2limits,57.62
county,29197,"Schuyler County, MO",co2limits,49.34
county,29199,"Scotland County, MO",co2limits,56.69
county,29201,"Scott County, MO",co2limits,49.57
county,29203,"Shannon County, MO",co2limits,55.53
county,29205,"Shelby County, MO",co2limits,51.83
county,29207,"Stoddard County, MO",co2limits,50.21
county,29209,"Stone County, MO",co2limits,53.44
county,29211,"Sullivan County, MO",co2limits,58.78
county,29213,"Taney County, MO",co2limits,56.27
county,29215,"Texas County, MO",co2limits,50.92
county,29217,"Vernon County, MO",co2limits,55.62
county,29219,"Warren County, MO",co2limits,53.3
county,29221,"Washington County, MO",co2limits,50.96
county,29223,"Wayne County, MO",co2limits,53.1
county,29225,"Webster County, MO",co2limits,52.73
county,29227,"Worth County, MO",co2limits,54.2
county,29229,"Wright County, MO",co2limits,50.81
county,29510,"St. Louis city, MO",co2limits,74.3
county,30001,"Beaverhead County, MT",co2limits,59.07
county,30003,"Big Horn County, MT",co2limits,65.55
county,30005,"Blaine County, MT",co2limits,65.61
county,30007,"Broadwater County, MT",co2limits,52.09
county,30009,"Carbon County, MT",co2limits,62.22
county,30011,"Carter County, MT",co2limits,54.01
county,30013,"Cascade County, MT",co2limits,59.5
county,30015,"Chouteau County, MT",co2limits,63.08
county,30017,"Custer County, MT",co2limits,56.69
county,30019,"Daniels County, MT",co2limits,56.51
county,30021,"Dawson County, MT",co2limits,53.81
county,30023,"Deer Lodge County, MT",co2limits,65.61
county,30025,"Fallon County, MT",co2limits,49.84
county,30027,"Fergus County, MT",co2limits,58.88
county,30029,"Flathead County, MT",co2limits,59.07
county,30031,"Gallatin County, MT",co2limits,67.79
county,30033,"Garfield County, MT",co2limits,51.5
county,30035,"Glacier County, MT",co2limits,72.44
county,30037,"Golden Valley County, MT",co2limits,56.32
county,30039,"Granite County, MT",co2limits,62.11
county,30041,"Hill County, MT",co2limits,62.8
county,30043,"Jefferson County, MT",co2limits,58.75
county,30045,"Judith Basin County, MT",co2limits,57.45
county,30047,"Lake County, MT",co2limits,64.66
county,30049,"Lewis and Clark County, MT",co2limits,64.78
county,30051,"Liberty County, MT",co2limits,59.3
county,30053,"Lincoln County, MT",co2limits,56.76
county,30055,"McCone County, MT",co2limits,55.42
county,30057,"Madison County, MT",co2limits,61.86
county,30059,"Meagher County, MT",co2limits,60.24
county,30061,"Mineral County, MT",co2limits,57.43
county,30063,"Missoula County, MT",co2limits,71.06
county,30065,"Musselshell County, MT",co2limits,54.5
county,30067,"Park County, MT",co2limits,65.79
county,30069,"Petroleum County, MT",co2limits,57.15
county,30071,"Phillips County, MT",co2limits,56.35
county,30073,"Pondera County, MT",co2limits,59.98
county,30075,"Powder River County, MT",co2limits,54.88
county,30077,"Powell County, MT",co2limits,57.34
county,30079,"Prairie County, MT",co2limits,55.69
county,30081,"Ravalli County, MT",co2limits,59.47
county,30083,"Richland County, MT",co2limits,49.13
county,30085,"Roosevelt County, MT",co2limits,64.69
county,30087,"Rosebud County, MT",co2limits,46.35
county,30089,"Sanders County, MT",co2limits,60.75
county,30091,"Sheridan County, MT",co2limits,56.97
county,30093,"Silver Bow County, MT",co2limits,65.35
county,30095,"Stillwater County, MT",co2limits,57.41
county,30097,"Sweet Grass County, MT",co2limits,58.44
county,30099,"Teton County, MT",co2limits,60.48
county,30101,"Toole County, MT",co2limits,57.45
county,30103,"Treasure County, MT",co2limits,49.37
county,30105,"Valley County, MT",co2limits,55.41
county,30107,"Wheatland County, MT",co2limits,59.52
county,30109,"Wibaux County, MT",co2limits,51.63
county,30111,"Yellowstone County, MT",co2limits,59.4
county,31001,"Adams County, NE",co2limits,54.24
county,31003,"Antelope County, NE",co2limits,51.49
county,31005,"Arthur County, NE",co2limits,54.29
county,31007,"Banner County, NE",co2limits,54.38
county,31009,"Blaine County, NE",co2limits,46.24
county,31011,"Boone County, NE",co2limits,51.93
county,31013,"Box Butte County, NE",co2limits,51.96
county,31015,"Boyd County, NE",co2limits,54.46
county,31017,"Brown County, NE",co2limits,50.67
county,31019,"Buffalo County, NE",co2limits,54.62
county,31021,"Burt County, NE",co2limits,53.94
county,31023,"Butler County, NE",co2limits,52.37
county,31025,"Cass County, NE",co2limits,54.41
county,31027,"Cedar County, NE",co2limits,51.66
county,31029,"Chase County, NE",co2limits,49.41
county,31031,"Cherry County, NE",co2limits,56.74
county,31033,"Cheyenne County, NE",co2limits,50.38
county,31035,"Clay County, NE",co2limits,51.99
county,31037,"Colfax County, NE",co2limits,58.52
county,31039,"Cuming County, NE",co2limits,51.33
county,31041,"Custer County, NE",co2limits,51.52
county,31043,"Dakota County, NE",co2limits,57.83
county,31045,"Dawes County, NE",co2limits,59.77
county,31047,"Dawson County, NE",co2limits,57.61
county,31049,"Deuel County, NE",co2limits,46.69
county,31051,"Dixon County, NE",co2limits,53.39
county,31053,"Dodge County, NE",co2limits,57.11
county,31055,"Douglas County, NE",co2limits,66.4
county,31057,"Dundy County, NE",co2limits,45.66
county,31059,"Fillmore County, NE",co2limits,51.14
county,31061,"Franklin County, NE",co2limits,50.95
county,31063,"Frontier County, NE",co2limits,51.58
county,31065,"Furnas County, NE",co2limits,51.24
county,31067,"Gage County, NE",co2limits,56.51
county,31069,"Garden County, NE",co2limits,51.92
county,31071,"Garfield County, NE",co2limits,51.12
county,31073,"Gosper County, NE",co2limits,53.57
county,31075,"Grant County, NE",co2limits,47.09
county,31077,"Greeley County, NE",co2limits,53.93
county,31079,"Hall County, NE",co2limits,57.44
county,31081,"Hamilton County, NE",co2limits,52.01
county,31083,"Harlan County, NE",co2limits,50.56
county,31085,"Hayes County, NE",co2limits,49.22
county,31087,"Hitchcock County, NE",co2limits,50.52
county,31089,"Holt County, NE",co2limits,50.98
county,31091,"Hooker County, NE",co2limits,52.24
county,31093,"Howard County, NE",co2limits,52.4
county,31095,"Jefferson County, NE",co2limits,53.73
county,31097,"Johnson County, NE",co2limits,57.01
county,31099,"Kearney County, NE",co2limits,52.34
county,31101,"Keith County, NE",co2limits,49.47
county,31103,"Keya Paha County, NE",co2limits,55.57
county,31105,"Kimball County, NE",co2limits,49.38
county,31107,"Knox County, NE",co2limits,53.13
county,31109,"Lancaster County, NE",co2limits,67.65
county,31111,"Lincoln County, NE",co2limits,39.2
county,31113,"Logan County, NE",co2limits,51.57
county,31115,"Loup County, NE",co2limits,57.33
county,31117,"McPherson County, NE",co2limits,44.34
county,31119,"Madison County, NE",co2limits,54.74
county,31121,"Merrick County, NE",co2limits,48.25
county,31123,"Morrill County, NE",co2limits,51.7
county,31125,"Nance County, NE",co2limits,52.92
county,31127,"Nemaha County, NE",co2limits,56.62
county,31129,"Nuckolls County, NE",co2limits,52.22
county,31131,"Otoe County, NE",co2limits,44.22
county,31133,"Pawnee County, NE",co2limits,50.47
county,31135,"Perkins County, NE",co2limits,51.47
county,31137,"Phelps County, NE",co2limits,49.14
county,31139,"Pierce County, NE",co2limits,49.72
county,31141,"Platte County, NE",co2limits,53.59
county,31143,"Polk County, NE",co2limits,51.53
county,31145,"Red Willow County, NE",co2limits,48.26
county,31147,"Richardson County, NE",co2limits,50.07
county,31149,"Rock County, NE",co2limits,49.08
county,31151,"Saline County, NE",co2limits,58.4
county,31153,"Sarpy County, NE",co2limits,58.94
county,31155,"Saunders County, NE",co2limits,52.39
county,31157,"Scotts Bluff County, NE",co2limits,55.52
county,31159,"Seward County, NE",co2limits,53.91
county,31161,"Sheridan County, NE",co2limits,56.23
county,31163,"Sherman County, NE",co2limits,50.59
county,31165,"Sioux County, NE",co2limits,52.93
county,31167,"Stanton County, NE",co2limits,50.06
county,31169,"Thayer County, NE",co2limits,51.31
county,31171,"Thomas County, NE",co2limits,44.9
county,31173,"Thurston County, NE",co2limits,64.93
county,31175,"Valley County, NE",co2limits,53.06
county,31177,"Washington County, NE",co2limits,53.19
county,31179,"Wayne County, NE",co2limits,53.87
county,31181,"Webster County, NE",co2limits,53.22
county,31183,"Wheeler County, NE",co2limits,54.53
county,31185,"York County, NE",co2limits,53.4
county,32001,"Churchill County, NV",co2limits,53.43
county,32003,"Clark County, NV",co2limits,68.17
county,32005,"Douglas County, NV",co2limits,59.3
county,32007,"Elko County, NV",co2limits,57.5
county,32009,"Esmeralda County, NV",co2limits,42.2
county,32011,"Eureka County, NV",co2limits,42.24
county,32013,"Humboldt County, NV",co2limits,52.67
county,32015,"Lander County, NV",co2limits,50.48
county,32017,"Lincoln County, NV",co2limits,51.28
county,32019,"Lyon County, NV",co2limits,56.72
county,32021,"Mineral County, NV",co2limits,57.67
county,32023,"Nye County, NV",co2limits,55.14
county,32027,"Pershing County, NV",co2limits,52.55
county,32029,"Storey County, NV",co2limits,53.74
county,32031,"Washoe County, NV",co2limits,68.44
county,32033,"White Pine County, NV",co2limits,53.96
county,32510,"Carson City, NV",co2limits,63.57
county,33001,"Belknap County, NH",co2limits,62.81
county,33003,"Carroll County, NH",co2limits,64.63
county,33005,"Cheshire County, NH",co2limits,69.37
county,33007,"Coos County, NH",co2limits,65.54
county,33009,"Grafton County, NH",co2limits,71.21
county,33011,"Hillsborough County, NH",co2limits,66.86
county,33013,"Merrimack County, NH",co2limits,67.62
county,33015,"Rockingham County, NH",co2limits,65.69
county,33017,"Strafford County, NH",co2limits,68.38
county,33019,"Sullivan County, NH",co2limits,64.71
county,34001,"Atlantic County, NJ",co2limits,70.38
county,34003,"Bergen County, NJ",co2limits,76.94
county,34005,"Burlington County, NJ",co2limits,72.81
county,34007,"Camden County, NJ",co2limits,74.98
county,34009,"Cape May County, NJ",co2limits,63.96
county,34011,"Cumberland County, NJ",co2limits,68.35
county,34013,"Essex County, NJ",co2limits,78.74
county,34015,"Gloucester County, NJ",co2limits,64.45
county,34017,"Hudson County, NJ",co2limits,78.08
county,34019,"Hunterdon County, NJ",co2limits,66.87
county,34021,"Mercer County, NJ",co2limits,76.28
county,34023,"Middlesex County, NJ",co2limits,71.97
county,34025,"Monmouth County, NJ",co2limits,70.23
county,34027,"Morris County, NJ",co2limits,72.61
county,34029,"Ocean County, NJ",co2limits,62.46
county,34031,"Passaic County, NJ",co2limits,72.55
county,34033,"Salem County, NJ",co2limits,61.99
county,34035,"Somerset County, NJ",co2limits,74.01
county,34037,"Sussex County, NJ",co2limits,63.23
county,34039,"Union County, NJ",co2limits,77.58
county,34041,"Warren County, NJ",co2limits,62.03
county,35001,"Bernalillo County, NM",co2limits,70.64
county,35003,"Catron County, NM",co2limits,58.97
county,35005,"Chaves County, NM",co2limits,58.68
county,35006,"Cibola County, NM",co2limits,68.17
county,35007,"Colfax County, NM",co2limits,59.82
county,35009,"Curry County, NM",co2limits,58.0
county,35011,"De Baca County, NM",co2limits,55.53
county,35013,"Doña Ana County, NM",co2limits,
county,35013,"DoÒa Ana County, NM",co2limits,69.89
county,35015,"Eddy County, NM",co2limits,53.38
county,35017,"Grant County, NM",co2limits,67.35
county,35019,"Guadalupe County, NM",co2limits,63.88
county,35021,"Harding County, NM",co2limits,63.67
county,35023,"Hidalgo County, NM",co2limits,63.22
county,35025,"Lea County, NM",co2limits,53.66
county,35027,"Lincoln County, NM",co2limits,61.09
county,35028,"Los Alamos County, NM",co2limits,70.46
county,35029,"Luna County, NM",co2limits,62.4
county,35031,"McKinley County, NM",co2limits,70.2
county,35033,"Mora County, NM",co2limits,77.16
county,35035,"Otero County, NM",co2limits,61.56
county,35037,"Quay County, NM",co2limits,57.13
county,35039,"Rio Arriba County, NM",co2limits,71.79
county,35041,"Roosevelt County, NM",co2limits,59.46
county,35043,"Sandoval County, NM",co2limits,68.07
county,35045,"San Juan County, NM",co2limits,49.06
county,35047,"San Miguel County, NM",co2limits,76.45
county,35049,"Santa Fe County, NM",co2limits,75.07
county,35051,"Sierra County, NM",co2limits,61.75
county,35053,"Socorro County, NM",co2limits,72.07
county,35055,"Taos County, NM",co2limits,76.5
county,35057,"Torrance County, NM",co2limits,59.49
county,35059,"Union County, NM",co2limits,58.22
county,35061,"Valencia County, NM",co2limits,64.02
county,36001,"Albany County, NY",co2limits,73.12
county,36003,"Allegany County, NY",co2limits,59.4
county,36005,"Bronx County, NY",co2limits,76.07
county,36007,"Broome County, NY",co2limits,64.09
county,36009,"Cattaraugus County, NY",co2limits,59.83
county,36011,"Cayuga County, NY",co2limits,63.74
county,36013,"Chautauqua County, NY",co2limits,60.44
county,36015,"Chemung County, NY",co2limits,62.92
county,36017,"Chenango County, NY",co2limits,61.71
county,36019,"Clinton County, NY",co2limits,66.3
county,36021,"Columbia County, NY",co2limits,71.48
county,36023,"Cortland County, NY",co2limits,66.64
county,36025,"Delaware County, NY",co2limits,63.92
county,36027,"Dutchess County, NY",co2limits,70.34
county,36029,"Erie County, NY",co2limits,65.83
county,36031,"Essex County, NY",co2limits,66.61
county,36033,"Franklin County, NY",co2limits,64.59
county,36035,"Fulton County, NY",co2limits,58.6
county,36037,"Genesee County, NY",co2limits,58.83
county,36039,"Greene County, NY",co2limits,61.02
county,36041,"Hamilton County, NY",co2limits,58.13
county,36043,"Herkimer County, NY",co2limits,59.52
county,36045,"Jefferson County, NY",co2limits,63.77
county,36047,"Kings County, NY",co2limits,76.99
county,36049,"Lewis County, NY",co2limits,58.76
county,36051,"Livingston County, NY",co2limits,60.95
county,36053,"Madison County, NY",co2limits,62.64
county,36055,"Monroe County, NY",co2limits,70.89
county,36057,"Montgomery County, NY",co2limits,62.56
county,36059,"Nassau County, NY",co2limits,73.4
county,36061,"New York County, NY",co2limits,81.55
county,36063,"Niagara County, NY",co2limits,59.13
county,36065,"Oneida County, NY",co2limits,61.07
county,36067,"Onondaga County, NY",co2limits,67.85
county,36069,"Ontario County, NY",co2limits,63.23
county,36071,"Orange County, NY",co2limits,67.22
county,36073,"Orleans County, NY",co2limits,59.93
county,36075,"Oswego County, NY",co2limits,59.84
county,36077,"Otsego County, NY",co2limits,67.08
county,36079,"Putnam County, NY",co2limits,64.75
county,36081,"Queens County, NY",co2limits,77.39
county,36083,"Rensselaer County, NY",co2limits,67.98
county,36085,"Richmond County, NY",co2limits,70.55
county,36087,"Rockland County, NY",co2limits,69.61
county,36089,"St. Lawrence County, NY",co2limits,64.78
county,36091,"Saratoga County, NY",co2limits,67.24
county,36093,"Schenectady County, NY",co2limits,68.72
county,36095,"Schoharie County, NY",co2limits,60.93
county,36097,"Schuyler County, NY",co2limits,64.08
county,36099,"Seneca County, NY",co2limits,63.66
county,36101,"Steuben County, NY",co2limits,61.26
county,36103,"Suffolk County, NY",co2limits,72.93
county,36105,"Sullivan County, NY",co2limits,64.9
county,36107,"Tioga County, NY",co2limits,60.94
county,36109,"Tompkins County, NY",co2limits,76.62
county,36111,"Ulster County, NY",co2limits,69.28
county,36113,"Warren County, NY",co2limits,64.03
county,36115,"Washington County, NY",co2limits,63.03
county,36117,"Wayne County, NY",co2limits,60.77
county,36119,"Westchester County, NY",co2limits,77.25
county,36121,"Wyoming County, NY",co2limits,56.21
county,36123,"Yates County, NY",co2limits,63.68
county,37001,"Alamance County, NC",co2limits,63.64
county,37003,"Alexander County, NC",co2limits,54.3
county,37005,"Alleghany County, NC",co2limits,56.86
county,37007,"Anson County, NC",co2limits,64.22
county,37009,"Ashe County, NC",co2limits,59.54
county,37011,"Avery County, NC",co2limits,57.37
county,37013,"Beaufort County, NC",co2limits,58.99
county,37015,"Bertie County, NC",co2limits,69.85
county,37017,"Bladen County, NC",co2limits,60.74
county,37019,"Brunswick County, NC",co2limits,63.1
county,37021,"Buncombe County, NC",co2limits,69.58
county,37023,"Burke County, NC",co2limits,55.96
county,37025,"Cabarrus County, NC",co2limits,65.13
county,37027,"Caldwell County, NC",co2limits,55.47
county,37029,"Camden County, NC",co2limits,54.59
county,37031,"Carteret County, NC",co2limits,56.83
county,37033,"Caswell County, NC",co2limits,60.5
county,37035,"Catawba County, NC",co2limits,54.41
county,37037,"Chatham County, NC",co2limits,68.3
county,37039,"Cherokee County, NC",co2limits,57.11
county,37041,"Chowan County, NC",co2limits,62.88
county,37043,"Clay County, NC",co2limits,56.21
county,37045,"Cleveland County, NC",co2limits,59.02
county,37047,"Columbus County, NC",co2limits,60.01
county,37049,"Craven County, NC",co2limits,61.69
county,37051,"Cumberland County, NC",co2limits,71.11
county,37053,"Currituck County, NC",co2limits,56.67
county,37055,"Dare County, NC",co2limits,64.47
county,37057,"Davidson County, NC",co2limits,56.67
county,37059,"Davie County, NC",co2limits,57.79
county,37061,"Duplin County, NC",co2limits,62.62
county,37063,"Durham County, NC",co2limits,74.52
county,37065,"Edgecombe County, NC",co2limits,70.06
county,37067,"Forsyth County, NC",co2limits,70.43
county,37069,"Franklin County, NC",co2limits,64.06
county,37071,"Gaston County, NC",co2limits,58.41
county,37073,"Gates County, NC",co2limits,60.24
county,37075,"Graham County, NC",co2limits,54.09
county,37077,"Granville County, NC",co2limits,63.31
county,37079,"Greene County, NC",co2limits,63.58
county,37081,"Guilford County, NC",co2limits,68.0
county,37083,"Halifax County, NC",co2limits,65.79
county,37085,"Harnett County, NC",co2limits,60.92
county,37087,"Haywood County, NC",co2limits,55.24
county,37089,"Henderson County, NC",co2limits,59.52
county,37091,"Hertford County, NC",co2limits,70.7
county,37093,"Hoke County, NC",co2limits,67.56
county,37095,"Hyde County, NC",co2limits,63.5
county,37097,"Iredell County, NC",co2limits,61.6
county,37099,"Jackson County, NC",co2limits,66.55
county,37101,"Johnston County, NC",co2limits,60.82
county,37103,"Jones County, NC",co2limits,61.63
county,37105,"Lee County, NC",co2limits,63.04
county,37107,"Lenoir County, NC",co2limits,65.52
county,37109,"Lincoln County, NC",co2limits,55.39
county,37111,"McDowell County, NC",co2limits,57.27
county,37113,"Macon County, NC",co2limits,58.81
county,37115,"Madison County, NC",co2limits,61.72
county,37117,"Martin County, NC",co2limits,60.88
county,37119,"Mecklenburg County, NC",co2limits,72.05
county,37121,"Mitchell County, NC",co2limits,53.75
county,37123,"Montgomery County, NC",co2limits,58.73
county,37125,"Moore County, NC",co2limits,61.3
county,37127,"Nash County, NC",co2limits,63.9
county,37129,"New Hanover County, NC",co2limits,67.36
county,37131,"Northampton County, NC",co2limits,65.44
county,37133,"Onslow County, NC",co2limits,63.57
county,37135,"Orange County, NC",co2limits,76.27
county,37137,"Pamlico County, NC",co2limits,59.89
county,37139,"Pasquotank County, NC",co2limits,65.88
county,37141,"Pender County, NC",co2limits,60.57
county,37143,"Perquimans County, NC",co2limits,59.17
county,37145,"Person County, NC",co2limits,46.98
county,37147,"Pitt County, NC",co2limits,67.06
county,37149,"Polk County, NC",co2limits,61.48
county,37151,"Randolph County, NC",co2limits,55.11
county,37153,"Richmond County, NC",co2limits,59.11
county,37155,"Robeson County, NC",co2limits,61.8
county,37157,"Rockingham County, NC",co2limits,59.81
county,37159,"Rowan County, NC",co2limits,56.63
county,37161,"Rutherford County, NC",co2limits,56.74
county,37163,"Sampson County, NC",co2limits,61.48
county,37165,"Scotland County, NC",co2limits,63.93
county,37167,"Stanly County, NC",co2limits,55.3
county,37169,"Stokes County, NC",co2limits,41.57
county,37171,"Surry County, NC",co2limits,55.56
county,37173,"Swain County, NC",co2limits,61.05
county,37175,"Transylvania County, NC",co2limits,63.19
county,37177,"Tyrrell County, NC",co2limits,62.87
county,37179,"Union County, NC",co2limits,61.69
county,37181,"Vance County, NC",co2limits,69.53
county,37183,"Wake County, NC",co2limits,70.84
county,37185,"Warren County, NC",co2limits,69.92
county,37187,"Washington County, NC",co2limits,68.22
county,37189,"Watauga County, NC",co2limits,68.49
county,37191,"Wayne County, NC",co2limits,63.47
county,37193,"Wilkes County, NC",co2limits,54.19
county,37195,"Wilson County, NC",co2limits,64.2
county,37197,"Yadkin County, NC",co2limits,53.99
county,37199,"Yancey County, NC",co2limits,58.59
county,38001,"Adams County, ND",co2limits,56.13
county,38003,"Barnes County, ND",co2limits,56.9
county,38005,"Benson County, ND",co2limits,62.51
county,38007,"Billings County, ND",co2limits,48.22
county,38009,"Bottineau County, ND",co2limits,54.96
county,38011,"Bowman County, ND",co2limits,50.39
county,38013,"Burke County, ND",co2limits,49.17
county,38015,"Burleigh County, ND",co2limits,53.18
county,38017,"Cass County, ND",co2limits,62.17
county,38019,"Cavalier County, ND",co2limits,53.29
county,38021,"Dickey County, ND",co2limits,56.86
county,38023,"Divide County, ND",co2limits,52.2
county,38025,"Dunn County, ND",co2limits,51.06
county,38027,"Eddy County, ND",co2limits,60.64
county,38029,"Emmons County, ND",co2limits,51.76
county,38031,"Foster County, ND",co2limits,50.37
county,38033,"Golden Valley County, ND",co2limits,51.74
county,38035,"Grand Forks County, ND",co2limits,58.22
county,38037,"Grant County, ND",co2limits,56.07
county,38039,"Griggs County, ND",co2limits,56.97
county,38041,"Hettinger County, ND",co2limits,49.85
county,38043,"Kidder County, ND",co2limits,55.3
county,38045,"LaMoure County, ND",co2limits,57.71
county,38047,"Logan County, ND",co2limits,55.38
county,38049,"McHenry County, ND",co2limits,51.28
county,38051,"McIntosh County, ND",co2limits,53.22
county,38053,"McKenzie County, ND",co2limits,50.4
county,38055,"McLean County, ND",co2limits,42.17
county,38057,"Mercer County, ND",co2limits,36.15
county,38059,"Morton County, ND",co2limits,49.8
county,38061,"Mountrail County, ND",co2limits,55.93
county,38063,"Nelson County, ND",co2limits,58.82
county,38065,"Oliver County, ND",co2limits,39.21
county,38067,"Pembina County, ND",co2limits,51.83
county,38069,"Pierce County, ND",co2limits,49.44
county,38071,"Ramsey County, ND",co2limits,58.12
county,38073,"Ransom County, ND",co2limits,60.01
county,38075,"Renville County, ND",co2limits,50.64
county,38077,"Richland County, ND",co2limits,57.29
county,38079,"Rolette County, ND",co2limits,67.67
county,38081,"Sargent County, ND",co2limits,59.0
county,38083,"Sheridan County, ND",co2limits,54.25
county,38085,"Sioux County, ND",co2limits,73.09
county,38087,"Slope County, ND",co2limits,53.37
county,38089,"Stark County, ND",co2limits,51.16
county,38091,"Steele County, ND",co2limits,59.13
county,38093,"Stutsman County, ND",co2limits,54.05
county,38095,"Towner County, ND",co2limits,58.71
county,38097,"Traill County, ND",co2limits,55.99
county,38099,"Walsh County, ND",co2limits,54.59
county,38101,"Ward County, ND",co2limits,52.39
county,38103,"Wells County, ND",co2limits,55.05
county,38105,"Williams County, ND",co2limits,49.66
county,39001,"Adams County, OH",co2limits,39.61
county,39003,"Allen County, OH",co2limits,50.89
county,39005,"Ashland County, OH",co2limits,51.06
county,39007,"Ashtabula County, OH",co2limits,56.52
county,39009,"Athens County, OH",co2limits,69.14
county,39011,"Auglaize County, OH",co2limits,48.14
county,39013,"Belmont County, OH",co2limits,49.57
county,39015,"Brown County, OH",co2limits,50.43
county,39017,"Butler County, OH",co2limits,56.06
county,39019,"Carroll County, OH",co2limits,52.35
county,39021,"Champaign County, OH",co2limits,52.69
county,39023,"Clark County, OH",co2limits,57.13
county,39025,"Clermont County, OH",co2limits,55.48
county,39027,"Clinton County, OH",co2limits,50.85
county,39029,"Columbiana County, OH",co2limits,50.56
county,39031,"Coshocton County, OH",co2limits,46.26
county,39033,"Crawford County, OH",co2limits,50.62
